time,latitude,longitude,depth,mag,magType,nst,gap,rms,net,id,place,horizontalError,magNst
2020-07-22T02:10:43.938Z,63.322,-149.6419,65.4,1.9,ml,,,0.61,ak,ak0209devwfx,"35 km WSW of Cantwell, Alaska",,
2020-07-22T02:08:05.160Z,38.1687,-117.8955,13,0.9,ml,10,190.83,0.02,nn,nn00761989,"30 km SE of Mina, Nevada",,
2020-07-22T02:05:25.080Z,35.7388333,-117.5441667,10.78,1.29,ml,17,77,0.16,ci,ci38601986,"13km WSW of Searles Valley, CA",0.33,18
2020-07-22T02:02:33.430Z,38.157,-117.979,9,1,ml,13,93.62,0.07,nn,nn00761987,Nevada,,
2020-07-22T02:02:30.737Z,-8.0124,147.8844,91.78,4.2,mb,,122,0.44,us,us7000ass7,"91 km NNW of Popondetta, Papua New Guinea",11.4,14
2020-07-22T02:01:58.070Z,35.8861667,-117.6856667,3.22,1.48,ml,23,61,0.15,ci,ci38601978,"21km ESE of Little Lake, CA",0.28,21
2020-07-22T02:00:29.610Z,38.1513,-118.0483,0.8,1.6,ml,18,125.17,0.08,nn,nn00761985,"27 km S of Mina, Nevada",,
2020-07-22T01:52:55.814Z,63.2281,-150.4681,105.5,1.3,ml,,,0.56,ak,ak0209dejhy1,"71 km ESE of Denali National Park, Alaska",,
2020-07-22T01:39:01.570Z,34.5356667,-119.9068333,5.93,1.46,ml,10,137,0.2,ci,ci38601954,"13km NNW of Goleta, CA",0.69,19
2020-07-22T01:38:51.030Z,38.4425,-111.8743333,6.04,1.28,ml,12,155,0.18,uu,uu60402952,"7 km S of Koosharem, Utah",1.07,5
2020-07-22T01:22:08.830Z,38.1692,-117.9872,0.1,1.1,ml,11,102.47,0.04,nn,nn00761980,"26 km SSE of Mina, Nevada",,
2020-07-22T01:21:58.020Z,38.7953339,-122.8171692,3.88,0.32,md,9,109,0.01,nc,nc73429246,"6km WNW of The Geysers, CA",0.62,2
2020-07-22T01:20:58.381Z,51.8859,176.324,110,3.7,ml,,179,0.56,us,us7000ass6,"238 km ESE of Attu Station, Alaska",9.2,10
2020-07-22T01:12:56.730Z,35.815,-117.6436667,6.71,1.36,ml,20,114,0.13,ci,ci38601930,"22km N of Ridgecrest, CA",0.24,20
2020-07-22T01:10:47.235Z,44.3518,-115.183,10,2.6,ml,,98,0.63,us,us7000asri,"24 km NW of Stanley, Idaho",2.1,40
2020-07-22T01:02:01.488Z,66.318,-157.1992,7.3,0.7,ml,,,0.4,ak,ak0209de8nw4,"63 km S of Shungnak, Alaska",,
2020-07-22T00:56:49.123Z,61.4886,-149.8874,29.9,1,ml,,,0.5,ak,ak0209ddywmo,"5 km SE of Big Lake, Alaska",,
2020-07-22T00:55:22.830Z,38.194,-117.8227,4,1.5,ml,18,68.96,0.1,nn,nn00761975,"33 km SE of Mina, Nevada",,
2020-07-22T00:54:37.150Z,38.1737,-117.8605,5.1,1,ml,12,98.11,0.11,nn,nn00761974,"32 km SE of Mina, Nevada",,
2020-07-22T00:47:46.400Z,38.8348351,-122.8071671,2.25,0.56,md,13,59,0.01,nc,nc73429231,"7km W of Cobb, CA",0.32,3
2020-07-22T00:46:53.900Z,36.6851654,-121.309166,0.92,2.45,md,36,106,0.1,nc,nc73429226,"12km S of Tres Pinos, CA",0.26,33
2020-07-22T00:35:54.200Z,36.45083333,-97.036,6.63,1.73,ml,72,42,0.26,ok,ok2020ogyh,"12 km E of Red Rock, Oklahoma",,32
2020-07-22T00:30:13.220Z,39.4128333,-110.2961667,-2.16,1.68,md,8,201,0.13,uu,uu60402947,"17 km SSE of Sunnyside, Utah",1.28,7
2020-07-22T00:29:45.270Z,53.86883333,-166.7771667,8.21,-0.33,ml,6,115,0.17,av,av91000013,"15 km W of Dutch Harbor, Alaska",0.47,5
2020-07-22T00:29:11.930Z,38.1275,-118.0857,4.3,1.7,ml,14,117.98,0.11,nn,nn00761970,"29 km S of Mina, Nevada",,
2020-07-22T00:25:44.630Z,38.795166,-122.8144989,3.62,0.36,md,10,97,0.02,nc,nc73429216,"5km WNW of The Geysers, CA",0.51,2
2020-07-22T00:22:10.520Z,38.1577,-117.8678,8.4,1.1,ml,13,78.07,0.11,nn,nn00761968,"33 km SE of Mina, Nevada",,
2020-07-22T00:19:50.860Z,34.0315,-117.0028333,19.9,0.93,ml,12,172,0.23,ci,ci38601874,"4km E of Yucaipa, CA",0.79,13
2020-07-22T00:18:15.910Z,38.8006667,-122.7705,0,0.96,md,41,69,0.05,nc,nc73429211,"3km NNW of The Geysers, CA",0.11,10
2020-07-22T00:07:15.860Z,60.9332,-151.2038,55.5,1,ml,,,1.19,ak,ak0209ddo7el,"15 km SSW of Tyonek, Alaska",,
2020-07-22T00:06:17.430Z,53.86916667,-166.764,5.17,-0.84,ml,5,116,0.21,av,av91000023,"14 km W of Dutch Harbor, Alaska",0.59,5
2020-07-22T00:03:33.800Z,38.8131667,-122.8066667,1.92,1.37,md,49,43,0.05,nc,nc73429206,"6km NW of The Geysers, CA",0.13,14
2020-07-22T00:02:40.990Z,53.85816667,-166.7853333,6.25,-0.77,ml,5,101,0.23,av,av91000018,"16 km WSW of Dutch Harbor, Alaska",0.63,5
2020-07-22T00:00:39.930Z,40.7428333,-112.0708333,3.5,0.49,md,14,55,0.14,uu,uu60402942,"4 km NE of Magna, Utah",0.34,6
2020-07-21T23:57:01.845Z,59.8666,-152.821,91.1,1.8,ml,,,0.85,ak,ak0209c44n4u,"56 km W of Anchor Point, Alaska",,
2020-07-21T23:55:41.880Z,33.4785,-116.8008333,3.94,1.2,ml,46,32,0.22,ci,ci38601850,"7km ENE of Aguanga, CA",0.22,26
2020-07-21T23:52:16.057Z,-22.3648,175.8588,10,4.8,mb,,129,0.67,us,us7000asqi,south of the Fiji Islands,6.8,77
2020-07-21T23:39:16.430Z,44.99316667,-123.842,43.98,3.17,ml,40,116,0.2,uw,uw61661241,"3 km ESE of Rose Lodge, Oregon",0.33,16
2020-07-21T23:36:05.170Z,33.1958333,-116.734,5.02,0.76,ml,26,39,0.19,ci,ci38601826,"6km SSE of Lake Henshaw, CA",0.3,12
2020-07-21T23:29:55.900Z,19.352,-155.0975,7.15,3.04,ml,54,147,0.12,hv,hv72054482,"13 km SSE of Fern Forest, Hawaii",0.38,38
2020-07-21T23:26:48.104Z,66.2913,-157.3763,0,1,ml,,,0.88,ak,ak0209c3y3hd,"67 km S of Shungnak, Alaska",,
2020-07-21T23:25:54.700Z,38.2213,-117.7565,0.1,1.9,ml,22,64.58,0.17,nn,nn00761964,"36 km ESE of Mina, Nevada",,
2020-07-21T23:19:26.410Z,35.0206667,-117.6621667,0.28,1.74,ml,24,62,0.31,ci,ci38601794,"3km NNW of Boron, CA",0.58,29
2020-07-21T23:17:41.000Z,38.8051667,-122.8121667,1.93,0.2,md,20,61,0.03,nc,nc73429196,"6km WNW of The Geysers, CA",0.21,3
2020-07-21T23:17:01.339Z,66.2987,-157.2291,0,1.1,ml,,,0.45,ak,ak0209c3w2g9,"65 km S of Shungnak, Alaska",,
2020-07-21T23:11:14.060Z,33.2315,-116.7363333,10.82,1.15,ml,44,31,0.2,ci,ci38601778,"3km ESE of Lake Henshaw, CA",0.23,25
2020-07-21T23:04:02.800Z,35.641,-117.4123333,4.67,0.65,ml,7,178,0.11,ci,ci38601762,"14km SSW of Trona, CA",0.61,4
2020-07-21T22:47:04.440Z,35.9036667,-117.6955,2.55,1.04,ml,18,77,0.11,ci,ci38601746,"19km E of Little Lake, CA",0.22,15
2020-07-21T22:45:56.260Z,38.1915,-117.892,3.1,1.1,ml,10,133.19,0.11,nn,nn00761962,"29 km SE of Mina, Nevada",,
2020-07-21T22:40:04.150Z,38.8181667,-122.7635,1.92,0.05,md,14,86,0.02,nc,nc73429186,"4km W of Cobb, CA",0.43,3
2020-07-21T22:39:45.750Z,19.21983337,-155.4101715,31.62999916,2.16,ml,53,142,0.140000001,hv,hv72054432,"7 km ENE of PÄhala, Hawaii",0.5,12
2020-07-21T22:37:06.348Z,-53.7001,140.1165,10,4.7,mb,,68,1,us,us7000aspp,west of Macquarie Island,11.7,21
2020-07-21T22:33:07.550Z,37.3405,-118.6776667,1.22,1.44,md,12,187,0.07,nc,nc73429181,"11km SW of Round Valley, CA",1.4,10
2020-07-21T22:28:09.810Z,38.8235016,-122.8089981,2.59,1.12,md,27,37,0.04,nc,nc73429176,"7km NW of The Geysers, CA",0.21,6
2020-07-21T22:22:42.120Z,33.222,-116.7411667,11.65,1.3,ml,46,26,0.17,ci,ci38601682,"3km SE of Lake Henshaw, CA",0.19,28
2020-07-21T22:16:53.775Z,62.3927,-148.1276,40.6,1.1,ml,,,1,ak,ak0209c3aj5p,"68 km NNE of Chickaloon, Alaska",,
2020-07-21T22:15:02.790Z,38.7871666,-122.7681656,2.13,0.56,md,11,100,0.03,nc,nc73429171,"2km NW of The Geysers, CA",0.38,1
2020-07-21T22:00:02.380Z,38.7961655,-122.8146667,3.22,0.83,md,30,71,0.03,nc,nc73429166,"6km WNW of The Geysers, CA",0.23,5
2020-07-21T21:59:43.230Z,38.2058,-117.7288,9.1,1.4,ml,13,90.53,0.05,nn,nn00761957,"39 km ESE of Mina, Nevada",,
2020-07-21T21:40:11.585Z,6.9574,-72.8515,180.98,4.6,mb,,61,1.38,us,us7000asp1,northern Colombia,8.3,368
2020-07-21T21:38:43.146Z,62.1517,-152.1659,101.5,1.3,ml,,,0.49,ak,ak0209c2tsgc,"44 km WNW of Skwentna, Alaska",,
2020-07-21T21:34:39.555Z,64.597,-160.3761,4,1.6,ml,,,0.94,ak,ak0209c2sxa5,"47 km NE of Shaktoolik, Alaska",,
2020-07-21T21:27:25.050Z,37.5345,-117.7523,6,1.7,ml,16,100.63,0.11,nn,nn00761952,"26 km SSW of Silver Peak, Nevada",,
2020-07-21T21:23:08.850Z,38.1717,-117.9782,2.8,0.8,ml,9,148,0.05,nn,nn00761950,"26 km SSE of Mina, Nevada",,
2020-07-21T21:14:50.989Z,59.7379,-153.1323,107.6,1.7,ml,,,0.68,ak,ak0209c2onwb,"55 km E of Pedro Bay, Alaska",,
2020-07-21T21:04:32.215Z,-21.3892,-68.7669,109.12,4.3,mwr,,51,0.92,us,us7000asmw,"119 km N of Calama, Chile",5.8,31
2020-07-21T21:03:14.270Z,38.1402,-117.91,12.3,1.3,ml,14,104.95,0.04,nn,nn00761941,"32 km SSE of Mina, Nevada",,
2020-07-21T20:59:34.050Z,37.6316667,-118.9281667,5.58,0.63,md,15,67,0.05,nc,nc73429146,"4km E of Mammoth Lakes, CA",0.39,14
2020-07-21T20:56:25.082Z,-20.8067,-178.6179,604.96,6,mww,,39,0.98,us,us7000asms,Fiji region,9.3,21
2020-07-21T20:51:14.910Z,38.1723,-117.9578,2.9,1,ml,10,84.16,0.02,nn,nn00761939,"27 km SSE of Mina, Nevada",,
2020-07-21T20:47:15.260Z,35.7875,-117.6073333,2.24,1.64,ml,24,74,0.17,ci,ci38601610,"18km W of Searles Valley, CA",0.28,26
2020-07-21T20:46:03.010Z,35.784,-117.6091667,0.27,1.13,ml,17,75,0.19,ci,ci38601602,"19km W of Searles Valley, CA",0.44,14
2020-07-21T20:33:54.140Z,38.1485,-117.9757,7.7,0.7,ml,9,128.33,0.04,nn,nn00761936,"29 km SSE of Mina, Nevada",,
2020-07-21T20:19:25.196Z,38.1632,-117.8479,8.1,1.9,ml,28,51.89,0.153,nn,nn00761931,"34 km SE of Mina, Nevada",,15
2020-07-21T20:17:22.730Z,37.6501667,-119.0273333,-2.39,0.01,md,5,132,0.3,nc,nc73429136,"4km WNW of Mammoth Lakes, CA",0.95,2
2020-07-21T20:06:18.650Z,37.6346667,-119.025,1.07,1.07,md,18,80,0.05,nc,nc73429126,"4km W of Mammoth Lakes, CA",0.31,12
2020-07-21T20:05:10.580Z,33.8703333,-117.4936667,3.5,1.22,ml,16,53,0.23,ci,ci38601506,"3km ESE of Home Gardens, CA",0.6,33
2020-07-21T19:58:55.370Z,33.125,-115.6311667,3.32,1.55,ml,29,82,0.28,ci,ci38601498,"10km N of Westmorland, CA",0.49,27
2020-07-21T19:57:23.229Z,44.4337,-115.1634,17.01,2.6,ml,,81,0.96,us,us7000aslc,"29 km NW of Stanley, Idaho",2.4,52
2020-07-21T19:47:41.760Z,35.53,-117.3941667,10.35,1.1,ml,16,109,0.17,ci,ci38601458,"26km S of Trona, CA",0.43,14
2020-07-21T19:46:06.890Z,38.1812,-117.8767,11,1.4,ml,15,75.01,0.11,nn,nn00761924,"30 km SE of Mina, Nevada",,
2020-07-21T19:32:25.860Z,38.8326683,-122.8181686,1.7,1.1,md,23,66,0.03,nc,nc73429101,"8km NW of The Geysers, CA",0.2,5
2020-07-21T19:26:00.280Z,38.1238,-117.8987,6.6,0.9,ml,12,90.66,0.15,nn,nn00761919,"34 km SSE of Mina, Nevada",,
2020-07-21T19:24:14.589Z,35.56616667,-97.08283333,6.41,1.2,ml,43,68,0.17,ok,ok2020ogoa,"11 km NE of Harrah, Oklahoma",,18
2020-07-21T19:21:43.580Z,33.495,-116.5118333,6.99,0.42,ml,18,76,0.21,ci,ci38601394,"16km ESE of Anza, CA",0.39,9
2020-07-21T19:20:35.190Z,33.5568333,-116.7451667,12.58,0.59,ml,14,117,0.2,ci,ci38601386,"7km W of Anza, CA",0.63,9
2020-07-21T19:17:53.381Z,62.3031,-151.1471,162.5,2,ml,,,1.05,ak,ak0209c1ijn8,"29 km SW of Petersville, Alaska",,
2020-07-21T19:17:28.680Z,17.9661,-66.8226,10,3.2,md,23,182,0.22,pr,pr2020203001,"3 km S of Indios, Puerto Rico",0.35,15
2020-07-21T19:09:19.957Z,24.9472,-100.8871,10,4.2,mb,,132,1.32,us,us7000asjy,"29 km SSW of Huachichil, Mexico",6.8,65
2020-07-21T19:09:15.810Z,37.5188333,-113.491,0.74,0.95,ml,8,108,0.16,uu,uu60402912,"14 km N of Pine Valley, Utah",0.61,2
2020-07-21T19:09:02.730Z,38.1208,-118.0845,0.9,1.6,ml,12,118.74,0.18,nn,nn00761915,"30 km S of Mina, Nevada",,
2020-07-21T19:07:38.179Z,60.4204,-152.4536,103.3,2,ml,,,0.55,ak,ak0209c1g9nt,"59 km NW of Ninilchik, Alaska",,
2020-07-21T19:04:24.460Z,37.6341667,-119.0253333,0.61,0.32,md,10,81,0.03,nc,nc73429096,"4km W of Mammoth Lakes, CA",0.44,7
2020-07-21T19:03:23.340Z,19.19400024,-155.472168,31.45000076,2,md,43,97,0.109999999,hv,hv72054217,"1 km SE of PÄhala, Hawaii",0.62,18
2020-07-21T18:56:03.830Z,38.8330002,-122.8180008,1.82,0.56,md,10,60,0.01,nc,nc73429086,"8km NW of The Geysers, CA",0.31,1
2020-07-21T18:41:28.766Z,62.1951,-151.2778,71.1,2.1,ml,,,0.54,ak,ak0209c123ov,"23 km NNE of Skwentna, Alaska",,
2020-07-21T18:30:35.510Z,37.9805,-122.4611667,-0.03,1.16,md,13,129,0.09,nc,nc73429076,"6km ESE of Santa Venetia, CA",0.3,10
2020-07-21T18:30:02.649Z,38.1685,-117.8503,4.3,1.8,ml,23,64.51,0.1091,nn,nn00761912,"33 km SE of Mina, Nevada",,12
2020-07-21T18:18:02.480Z,33.9645,-116.3815,8.6,1.03,ml,32,73,0.22,ci,ci38601250,"11km E of Desert Hot Springs, CA",0.35,24
2020-07-21T18:03:44.310Z,19.2329998,-155.4001617,31.79000092,2.1,ml,47,140,0.129999995,hv,hv72054147,"8 km ENE of PÄhala, Hawaii",0.56,7
2020-07-21T18:02:00.097Z,-22.1945,-68.592,124.77,4.9,mww,,45,0.96,us,us7000asin,"44 km NE of Calama, Chile",5.1,10
2020-07-21T18:01:31.957Z,63.4914,-144.1566,0,1.9,ml,,,0.95,ak,ak0209c0tjl7,"18 km SSW of Dot Lake Village, Alaska",,
2020-07-21T18:00:18.290Z,19.22500038,-155.3916626,31.88999939,1.94,ml,45,148,0.119999997,hv,hv72054142,"9 km ENE of PÄhala, Hawaii",0.58,3
2020-07-21T18:00:14.600Z,38.8201667,-122.8461667,2.22,0,md,21,55,0.03,nc,nc73429071,"9km WNW of The Geysers, CA",0.21,3
2020-07-21T18:00:00.080Z,35.9276667,-117.6681667,2.16,0.71,ml,11,133,0.1,ci,ci38601226,"22km E of Little Lake, CA",0.34,8
2020-07-21T17:52:19.895Z,58.3512,-133.4793,1,3.1,ml,,57,0.92,us,us7000asgl,"55 km E of Juneau, Alaska",1.4,77
2020-07-21T17:47:51.980Z,19.20583344,-155.4086609,31.79000092,1.98,ml,49,153,0.129999995,hv,hv72054122,"7 km E of PÄhala, Hawaii",0.6,4
2020-07-21T17:37:38.022Z,58.3562,-133.4703,1,3.3,ml,,57,0.56,us,us7000asge,"55 km E of Juneau, Alaska",1.2,73
2020-07-21T17:37:00.600Z,40.1506667,-123.8385,23.66,1.74,md,21,69,0.17,nc,nc73429061,"4km NNW of Redway, CA",0.51,18
2020-07-21T17:32:50.790Z,19.22299957,-155.3936615,31.65999985,1.89999998,md,38,154,0.119999997,hv,hv72054112,"9 km ENE of PÄhala, Hawaii",0.67,7
2020-07-21T17:22:51.030Z,39.5251667,-112.235,-2,1.44,md,12,92,0.28,uu,uu60402897,"4 km ESE of Leamington, Utah",1.13,8
2020-07-21T17:21:21.420Z,42.1733333,-111.4341667,3.44,2.35,ml,20,91,0.32,uu,uu60402892,"3 km SW of Bloomington, Idaho",0.75,8
2020-07-21T17:14:22.040Z,19.23399925,-155.3928375,31.95000076,2.45,ml,52,142,0.109999999,hv,hv72054087,"9 km ENE of PÄhala, Hawaii",0.43,33
2020-07-21T17:13:42.420Z,33.0553333,-115.8916667,3.53,1.5,ml,32,63,0.29,ci,ci38601114,"24km ESE of Ocotillo Wells, CA",0.42,25
2020-07-21T17:11:49.630Z,35.6845,-117.474,0.04,0.92,ml,5,169,0.13,ci,ci38601106,"11km SW of Searles Valley, CA",0.56,8
2020-07-21T17:01:58.160Z,17.9486,-66.9568,5,2.65,md,21,196,0.18,pr,pr2020203002,"5 km WSW of GuÃ¡nica, Puerto Rico",0.44,10
2020-07-21T17:01:48.330Z,33.9086667,-116.2031667,4.19,0.83,ml,19,68,0.2,ci,ci38601090,"20km ENE of Thousand Palms, CA",0.34,16
2020-07-21T16:54:43.700Z,19.33216667,-155.177002,-0.550000012,1.75,md,40,87,0.300000012,hv,hv72054062,"13 km SSE of Volcano, Hawaii",0.48,30
2020-07-21T16:54:30.980Z,19.16150093,-155.4816742,33.08000183,2.14,ml,20,176,0.140000001,hv,hv72054057,"4 km S of PÄhala, Hawaii",0.93,4
2020-07-21T16:51:03.511Z,59.0916,-137.8717,0.1,2.6,ml,,,0.93,ak,ak0209bzxboo,"111 km WSW of Covenant Life, Alaska",,
2020-07-21T16:50:06.940Z,40.1511667,-123.8366667,23.15,1.85,md,20,68,0.09,nc,nc73429051,"4km NNW of Redway, CA",0.44,19
2020-07-21T16:48:20.340Z,33.477,-116.8021667,4.37,0.41,ml,12,112,0.07,ci,ci38601066,"7km ENE of Aguanga, CA",0.25,9
2020-07-21T16:47:36.650Z,33.4883333,-116.793,5.33,0.9,ml,32,32,0.23,ci,ci38601058,"8km NE of Aguanga, CA",0.29,25
2020-07-21T16:37:37.930Z,33.0616667,-115.8918333,1.22,1.66,ml,33,45,0.33,ci,ci38601034,"24km ESE of Ocotillo Wells, CA",0.52,27
2020-07-21T16:29:35.140Z,33.0598333,-115.893,1.05,2.06,ml,43,49,0.27,ci,ci38601026,"24km ESE of Ocotillo Wells, CA",0.36,27
2020-07-21T16:25:32.140Z,35.8626667,-117.6955,5.66,0.93,ml,12,149,0.11,ci,ci38601018,"21km ESE of Little Lake, CA",0.33,11
2020-07-21T16:18:43.009Z,64.8063,-147.7033,23.5,0.3,ml,,,0.7,ak,ak0209bzqaq8,"3 km S of Fairbanks, Alaska",,
2020-07-21T16:15:29.280Z,61.6574,-139.3915,0,1.4,ml,,,0.55,ak,ak0209bzpnxc,"142 km NW of Haines Junction, Canada",,
2020-07-21T16:10:00.217Z,41.723,-72.6965,2.32,1.6,ml,,94,0.24,us,us7000asub,"3 km NE of Newington, Connecticut",1.1,22
2020-07-21T16:07:49.348Z,38.1715,-117.8411,4.2,1.7,ml,24,50.68,0.0939,nn,nn00761903,"33 km SE of Mina, Nevada",,12
2020-07-21T16:03:40.520Z,38.213,-117.8933,11.7,0.6,ml,11,106.95,0.07,nn,nn00761901,"27 km SE of Mina, Nevada",,
2020-07-21T15:56:48.440Z,37.4958333,-113.4773333,-0.09,1.98,ml,14,69,0.14,uu,uu60402882,"12 km NNE of Pine Valley, Utah",0.41,4
2020-07-21T15:55:04.310Z,38.8,-122.8215,3.27,-0.03,md,23,85,0.03,nc,nc73429031,"6km WNW of The Geysers, CA",0.23,2
2020-07-21T15:44:12.730Z,19.23016739,-155.49617,32.74000168,1.76999998,md,36,129,0.119999997,hv,hv72053997,"3 km NNW of PÄhala, Hawaii",0.73,7
2020-07-21T15:26:10.340Z,38.2455,-117.7707,15.9,0.5,ml,10,132.34,0.03,nn,nn00761896,"33 km ESE of Mina, Nevada",,
2020-07-21T15:16:23.515Z,66.2664,-157.5481,7.1,0.7,ml,,,0.5,ak,ak0209bz4flb,"71 km SSW of Shungnak, Alaska",,
2020-07-21T15:12:59.160Z,38.1872,-117.5162,10.5,0.8,ml,11,119.66,0.2,nn,nn00761894,"28 km WNW of Tonopah, Nevada",,
2020-07-21T15:08:32.980Z,35.6481667,-117.4058333,8.56,0.69,ml,8,131,0.12,ci,ci38600882,"13km S of Trona, CA",0.71,6
2020-07-21T15:07:59.399Z,35.79983333,-96.65383333,7.34,2.1,ml,95,53,0.2,ok,ok2020ogfo,"5 km N of Stroud, Oklahoma",,30
2020-07-21T15:07:41.399Z,59.35,-152.0901,52.9,1.3,ml,,,0.27,ak,ak0209bz2jp6,"9 km W of Nanwalek, Alaska",,
2020-07-21T15:04:59.607Z,38.1415,-117.9894,10.5,1.9,ml,24,62.22,0.1337,nn,nn00761891,"29 km SSE of Mina, Nevada",,13
2020-07-21T14:52:39.750Z,33.169,-116.0095,2.93,1.86,ml,53,39,0.24,ci,ci38600826,"12km ENE of Ocotillo Wells, CA",0.25,27
2020-07-21T14:52:37.370Z,19.45066643,-155.6094971,-0.889999986,1.70000005,md,12,178,0.189999998,hv,hv72053947,"26 km E of Honaunau-Napoopoo, Hawaii",0.69,6
2020-07-21T14:52:21.000Z,53.8578333,-166.7535,7.75,1.38,ml,17,93,0.15,av,av62201921,"14 km WSW of Dutch Harbor, Alaska",0.27,18
2020-07-21T14:49:49.967Z,-26.0797,-177.4853,168.23,5,mww,,85,0.72,us,us7000asbx,south of the Fiji Islands,10.3,12
2020-07-21T14:36:05.241Z,-24.2252,-179.7169,480.72,4.4,mb,,103,1.09,us,us7000asbp,south of the Fiji Islands,13.2,63
2020-07-21T14:31:44.760Z,35.697,-117.5316667,11.95,0.44,ml,10,154,0.14,ci,ci38600794,"14km SW of Searles Valley, CA",0.54,4
2020-07-21T14:27:56.140Z,37.5227,-117.4358,0.7,1.5,ml,16,133.81,0.36,nn,nn00761887,"27 km SW of Goldfield, Nevada",,
2020-07-21T14:26:27.651Z,61.3261,-147.2829,18.6,2,ml,,,0.54,ak,ak0209byl5ge,"54 km WNW of Valdez, Alaska",,
2020-07-21T14:22:58.080Z,44.5713333,-110.9075,9.11,0.79,md,11,129,0.16,uu,uu60402877,"18 km ESE of West Yellowstone, Montana",0.6,7
2020-07-21T14:18:57.060Z,35.6715,-117.5125,13.5,0.91,ml,12,138,0.17,ci,ci38600746,"14km SW of Searles Valley, CA",0.58,9
2020-07-21T14:14:12.600Z,38.0363,-118.7785,5.1,1.3,ml,9,194.15,0.05,nn,nn00761886,"31 km ENE of Lee Vining, California",,
2020-07-21T14:03:08.131Z,62.6848,-151.0935,86.5,1.4,ml,,,0.63,ak,ak0209byg6hp,"26 km NW of Petersville, Alaska",,
2020-07-21T14:01:48.660Z,58.3683,-133.624,0,2.5,ml,,,1.57,ak,ak0209byfu55,"47 km E of Juneau, Alaska",,
2020-07-21T13:43:33.860Z,38.1912,-118.0183,0.2,1.4,ml,10,130.27,0.06,nn,nn00761881,"23 km SSE of Mina, Nevada",,
2020-07-21T13:37:03.810Z,38.8168333,-122.775,1.1,0.2,md,11,127,0.02,nc,nc73429011,"4km W of Cobb, CA",0.29,1
2020-07-21T13:36:21.140Z,35.9343333,-117.321,2.57,0.6,ml,10,218,0.16,ci,ci38600682,"20km NNE of Trona, CA",0.9,7
2020-07-21T13:32:29.748Z,38.1011,20.4159,10,4.5,mb,,147,0.97,us,us7000asa6,"10 km SW of ArgostÃ³lion, Greece",4.2,23
2020-07-21T13:26:18.233Z,30.4124,94.8275,10,4.5,mb,,111,0.4,us,us7000asa5,"238 km WSW of Qamdo, China",8,46
2020-07-21T13:25:18.231Z,58.3805,-133.4784,5,2.6,ml,,59,0.78,us,us7000asa2,Southeastern Alaska,3,38
2020-07-21T13:19:17.122Z,58.8747,-154.5059,122,2.1,ml,,,0.87,ak,ak0209bxy71b,"64 km SSE of Kokhanok, Alaska",,
2020-07-21T13:19:03.780Z,44.5988333,-110.8823333,8.77,-0.42,md,4,282,0.14,uu,uu60023224,"18 km ESE of West Yellowstone, Montana",1.89,3
2020-07-21T13:19:00.750Z,37.4981667,-113.4781667,-0.13,1.63,ml,14,68,0.2,uu,uu60402872,"12 km NNE of Pine Valley, Utah",0.57,2
2020-07-21T13:18:56.870Z,38.12,-118.0902,3.9,1.9,ml,21,65.57,0.15,nn,nn00761875,"30 km S of Mina, Nevada",,
2020-07-21T13:10:13.540Z,33.706,-116.7543333,16.74,2.04,ml,76,19,0.2,ci,ci38600650,"5km SW of Idyllwild, CA",0.19,27
2020-07-21T13:06:31.340Z,38.7971667,-122.8161667,3.55,-0.02,md,20,91,0.02,nc,nc73428996,"6km WNW of The Geysers, CA",0.25,2
2020-07-21T13:02:34.630Z,33.5968333,-116.7938333,8.24,0.21,ml,10,153,0.14,ci,ci38600642,"12km WNW of Anza, CA",0.65,6
2020-07-21T12:59:17.090Z,19.22516632,-155.4255066,32.36999893,1.84000003,md,46,130,0.129999995,hv,hv72053857,"6 km ENE of PÄhala, Hawaii",0.65,15
2020-07-21T12:54:16.040Z,38.129,-117.923,12.3,1.1,ml,11,112.69,0.35,nn,nn00761872,"33 km SSE of Mina, Nevada",,
2020-07-21T12:47:50.130Z,36.44883333,-96.884,5,0.27,ml,14,139,0.12,ok,ok2020ogay,"14 km NNW of Pawnee, Oklahoma",,6
2020-07-21T12:41:14.620Z,37.6275,-118.9298333,5.86,0.64,md,22,77,0.05,nc,nc73428991,"4km ESE of Mammoth Lakes, CA",0.29,19
2020-07-21T12:29:23.530Z,37.4858333,-113.487,7.68,2.7,ml,21,60,0.17,uu,uu60402867,"10 km NNE of Pine Valley, Utah",0.29,10
2020-07-21T12:21:44.760Z,37.5766667,-118.9893333,1.79,1.12,md,17,225,0.04,nc,nc73428986,"7km S of Mammoth Lakes, CA",0.42,14
2020-07-21T12:19:42.790Z,38.1212,-118.0563,0.6,0.5,ml,10,156.08,0.21,nn,nn00761869,"30 km S of Mina, Nevada",,
2020-07-21T12:18:23.690Z,37.36,-122.18,6.95,0.5,md,7,106,0.05,nc,nc73428981,"4km WSW of Los Altos Hills, CA",0.5,7
2020-07-21T12:18:07.890Z,44.7388333,-111.1153333,10.7,0.17,md,11,77,0.18,uu,uu60402857,"6 km ESE of Hebgen Lake Estates, Montana",0.5,8
2020-07-21T12:17:02.300Z,37.4991667,-113.4798333,-0.37,1.64,ml,15,78,0.17,uu,uu60402862,"12 km NNE of Pine Valley, Utah",0.46,5
