latitude,longitude,depth,mag,magType,gap,rms,net,id,place
35.7875,-117.6073333,2.24,1.64,ml,74,0.17,ci,ci38601610,"18km W of Searles Valley, CA"
35.784,-117.6091667,0.27,1.13,ml,75,0.19,ci,ci38601602,"19km W of Searles Valley, CA"
38.1485,-117.9757,7.7,0.7,ml,128.33,0.04,nn,nn00761936,"29 km SSE of Mina, Nevada"
38.1632,-117.8479,8.1,1.9,ml,51.89,0.153,nn,nn00761931,"34 km SE of Mina, Nevada"
37.6501667,-119.0273333,-2.39,0.01,md,132,0.3,nc,nc73429136,"4km WNW of Mammoth Lakes, CA"
37.6346667,-119.025,1.07,1.07,md,80,0.05,nc,nc73429126,"4km W of Mammoth Lakes, CA"
33.8703333,-117.4936667,3.5,1.22,ml,53,0.23,ci,ci38601506,"3km ESE of Home Gardens, CA"
33.125,-115.6311667,3.32,1.55,ml,82,0.28,ci,ci38601498,"10km N of Westmorland, CA"
44.4337,-115.1634,17.01,2.6,ml,81,0.96,us,us7000aslc,"29 km NW of Stanley, Idaho"
35.53,-117.3941667,10.35,1.1,ml,109,0.17,ci,ci38601458,"26km S of Trona, CA"
38.1812,-117.8767,11,1.4,ml,75.01,0.11,nn,nn00761924,"30 km SE of Mina, Nevada"
38.8326683,-122.8181686,1.7,1.1,md,66,0.03,nc,nc73429101,"8km NW of The Geysers, CA"
38.1238,-117.8987,6.6,0.9,ml,90.66,0.15,nn,nn00761919,"34 km SSE of Mina, Nevada"
35.56616667,-97.08283333,6.41,1.2,ml,68,0.17,ok,ok2020ogoa,"11 km NE of Harrah, Oklahoma"
33.495,-116.5118333,6.99,0.42,ml,76,0.21,ci,ci38601394,"16km ESE of Anza, CA"
33.5568333,-116.7451667,12.58,0.59,ml,117,0.2,ci,ci38601386,"7km W of Anza, CA"
62.3031,-151.1471,162.5,2,ml,,1.05,ak,ak0209c1ijn8,"29 km SW of Petersville, Alaska"
17.9661,-66.8226,10,3.2,md,182,0.22,pr,pr2020203001,"3 km S of Indios, Puerto Rico"
24.9472,-100.8871,10,4.2,mb,132,1.32,us,us7000asjy,"29 km SSW of Huachichil, Mexico"
37.5188333,-113.491,0.74,0.95,ml,108,0.16,uu,uu60402912,"14 km N of Pine Valley, Utah"
38.1208,-118.0845,0.9,1.6,ml,118.74,0.18,nn,nn00761915,"30 km S of Mina, Nevada"
60.4204,-152.4536,103.3,2,ml,,0.55,ak,ak0209c1g9nt,"59 km NW of Ninilchik, Alaska"
37.6341667,-119.0253333,0.61,0.32,md,81,0.03,nc,nc73429096,"4km W of Mammoth Lakes, CA"
19.19400024,-155.472168,31.45000076,2,md,97,0.109999999,hv,hv72054217,"1 km SE of PÄhala, Hawaii"
38.8330002,-122.8180008,1.82,0.56,md,60,0.01,nc,nc73429086,"8km NW of The Geysers, CA"
62.1951,-151.2778,71.1,2.1,ml,,0.54,ak,ak0209c123ov,"23 km NNE of Skwentna, Alaska"
37.9805,-122.4611667,-0.03,1.16,md,129,0.09,nc,nc73429076,"6km ESE of Santa Venetia, CA"
38.1685,-117.8503,4.3,1.8,ml,64.51,0.1091,nn,nn00761912,"33 km SE of Mina, Nevada"
33.9645,-116.3815,8.6,1.03,ml,73,0.22,ci,ci38601250,"11km E of Desert Hot Springs, CA"
19.2329998,-155.4001617,31.79000092,2.1,ml,140,0.129999995,hv,hv72054147,"8 km ENE of PÄhala, Hawaii"
-22.1945,-68.592,124.77,4.9,mww,45,0.96,us,us7000asin,"44 km NE of Calama, Chile"
63.4914,-144.1566,0,1.9,ml,,0.95,ak,ak0209c0tjl7,"18 km SSW of Dot Lake Village, Alaska"
19.22500038,-155.3916626,31.88999939,1.94,ml,148,0.119999997,hv,hv72054142,"9 km ENE of PÄhala, Hawaii"
38.8201667,-122.8461667,2.22,0,md,55,0.03,nc,nc73429071,"9km WNW of The Geysers, CA"
35.9276667,-117.6681667,2.16,0.71,ml,133,0.1,ci,ci38601226,"22km E of Little Lake, CA"
58.3512,-133.4793,1,3.1,ml,57,0.92,us,us7000asgl,"55 km E of Juneau, Alaska"
19.20583344,-155.4086609,31.79000092,1.98,ml,153,0.129999995,hv,hv72054122,"7 km E of PÄhala, Hawaii"
58.3562,-133.4703,1,3.3,ml,57,0.56,us,us7000asge,"55 km E of Juneau, Alaska"
40.1506667,-123.8385,23.66,1.74,md,69,0.17,nc,nc73429061,"4km NNW of Redway, CA"
19.22299957,-155.3936615,31.65999985,1.89999998,md,154,0.119999997,hv,hv72054112,"9 km ENE of PÄhala, Hawaii"
39.5251667,-112.235,-2,1.44,md,92,0.28,uu,uu60402897,"4 km ESE of Leamington, Utah"
42.1733333,-111.4341667,3.44,2.35,ml,91,0.32,uu,uu60402892,"3 km SW of Bloomington, Idaho"
19.23399925,-155.3928375,31.95000076,2.45,ml,142,0.109999999,hv,hv72054087,"9 km ENE of PÄhala, Hawaii"
33.0553333,-115.8916667,3.53,1.5,ml,63,0.29,ci,ci38601114,"24km ESE of Ocotillo Wells, CA"
35.6845,-117.474,0.04,0.92,ml,169,0.13,ci,ci38601106,"11km SW of Searles Valley, CA"
17.9486,-66.9568,5,2.65,md,196,0.18,pr,pr2020203002,"5 km WSW of GuÃ¡nica, Puerto Rico"
33.9086667,-116.2031667,4.19,0.83,ml,68,0.2,ci,ci38601090,"20km ENE of Thousand Palms, CA"
19.33216667,-155.177002,-0.550000012,1.75,md,87,0.300000012,hv,hv72054062,"13 km SSE of Volcano, Hawaii"
19.16150093,-155.4816742,33.08000183,2.14,ml,176,0.140000001,hv,hv72054057,"4 km S of PÄhala, Hawaii"
59.0916,-137.8717,0.1,2.6,ml,,0.93,ak,ak0209bzxboo,"111 km WSW of Covenant Life, Alaska"
40.1511667,-123.8366667,23.15,1.85,md,68,0.09,nc,nc73429051,"4km NNW of Redway, CA"
33.477,-116.8021667,4.37,0.41,ml,112,0.07,ci,ci38601066,"7km ENE of Aguanga, CA"
33.4883333,-116.793,5.33,0.9,ml,32,0.23,ci,ci38601058,"8km NE of Aguanga, CA"
33.0616667,-115.8918333,1.22,1.66,ml,45,0.33,ci,ci38601034,"24km ESE of Ocotillo Wells, CA"
33.0598333,-115.893,1.05,2.06,ml,49,0.27,ci,ci38601026,"24km ESE of Ocotillo Wells, CA"
35.8626667,-117.6955,5.66,0.93,ml,149,0.11,ci,ci38601018,"21km ESE of Little Lake, CA"
64.8063,-147.7033,23.5,0.3,ml,,0.7,ak,ak0209bzqaq8,"3 km S of Fairbanks, Alaska"
61.6574,-139.3915,0,1.4,ml,,0.55,ak,ak0209bzpnxc,"142 km NW of Haines Junction, Canada"
41.723,-72.6965,2.32,1.6,ml,94,0.24,us,us7000asub,"3 km NE of Newington, Connecticut"
38.1715,-117.8411,4.2,1.7,ml,50.68,0.0939,nn,nn00761903,"33 km SE of Mina, Nevada"
38.213,-117.8933,11.7,0.6,ml,106.95,0.07,nn,nn00761901,"27 km SE of Mina, Nevada"
37.4958333,-113.4773333,-0.09,1.98,ml,69,0.14,uu,uu60402882,"12 km NNE of Pine Valley, Utah"
38.8,-122.8215,3.27,-0.03,md,85,0.03,nc,nc73429031,"6km WNW of The Geysers, CA"
19.23016739,-155.49617,32.74000168,1.76999998,md,129,0.119999997,hv,hv72053997,"3 km NNW of PÄhala, Hawaii"
38.2455,-117.7707,15.9,0.5,ml,132.34,0.03,nn,nn00761896,"33 km ESE of Mina, Nevada"
66.2664,-157.5481,7.1,0.7,ml,,0.5,ak,ak0209bz4flb,"71 km SSW of Shungnak, Alaska"
38.1872,-117.5162,10.5,0.8,ml,119.66,0.2,nn,nn00761894,"28 km WNW of Tonopah, Nevada"
35.6481667,-117.4058333,8.56,0.69,ml,131,0.12,ci,ci38600882,"13km S of Trona, CA"
35.79983333,-96.65383333,7.34,2.1,ml,53,0.2,ok,ok2020ogfo,"5 km N of Stroud, Oklahoma"
59.35,-152.0901,52.9,1.3,ml,,0.27,ak,ak0209bz2jp6,"9 km W of Nanwalek, Alaska"
38.1415,-117.9894,10.5,1.9,ml,62.22,0.1337,nn,nn00761891,"29 km SSE of Mina, Nevada"
33.169,-116.0095,2.93,1.86,ml,39,0.24,ci,ci38600826,"12km ENE of Ocotillo Wells, CA"
19.45066643,-155.6094971,-0.889999986,1.70000005,md,178,0.189999998,hv,hv72053947,"26 km E of Honaunau-Napoopoo, Hawaii"
53.8578333,-166.7535,7.75,1.38,ml,93,0.15,av,av62201921,"14 km WSW of Dutch Harbor, Alaska"
-26.0797,-177.4853,168.23,5,mww,85,0.72,us,us7000asbx,south of the Fiji Islands
-24.2252,-179.7169,480.72,4.4,mb,103,1.09,us,us7000asbp,south of the Fiji Islands
35.697,-117.5316667,11.95,0.44,ml,154,0.14,ci,ci38600794,"14km SW of Searles Valley, CA"
37.5227,-117.4358,0.7,1.5,ml,133.81,0.36,nn,nn00761887,"27 km SW of Goldfield, Nevada"
61.3261,-147.2829,18.6,2,ml,,0.54,ak,ak0209byl5ge,"54 km WNW of Valdez, Alaska"
44.5713333,-110.9075,9.11,0.79,md,129,0.16,uu,uu60402877,"18 km ESE of West Yellowstone, Montana"
35.6715,-117.5125,13.5,0.91,ml,138,0.17,ci,ci38600746,"14km SW of Searles Valley, CA"
38.0363,-118.7785,5.1,1.3,ml,194.15,0.05,nn,nn00761886,"31 km ENE of Lee Vining, California"
62.6848,-151.0935,86.5,1.4,ml,,0.63,ak,ak0209byg6hp,"26 km NW of Petersville, Alaska"
58.3683,-133.624,0,2.5,ml,,1.57,ak,ak0209byfu55,"47 km E of Juneau, Alaska"
38.1912,-118.0183,0.2,1.4,ml,130.27,0.06,nn,nn00761881,"23 km SSE of Mina, Nevada"
38.8168333,-122.775,1.1,0.2,md,127,0.02,nc,nc73429011,"4km W of Cobb, CA"
35.9343333,-117.321,2.57,0.6,ml,218,0.16,ci,ci38600682,"20km NNE of Trona, CA"
38.1011,20.4159,10,4.5,mb,147,0.97,us,us7000asa6,"10 km SW of ArgostÃ³lion, Greece"
30.4124,94.8275,10,4.5,mb,111,0.4,us,us7000asa5,"238 km WSW of Qamdo, China"
58.3805,-133.4784,5,2.6,ml,59,0.78,us,us7000asa2,Southeastern Alaska
58.8747,-154.5059,122,2.1,ml,,0.87,ak,ak0209bxy71b,"64 km SSE of Kokhanok, Alaska"
44.5988333,-110.8823333,8.77,-0.42,md,282,0.14,uu,uu60023224,"18 km ESE of West Yellowstone, Montana"
37.4981667,-113.4781667,-0.13,1.63,ml,68,0.2,uu,uu60402872,"12 km NNE of Pine Valley, Utah"
38.12,-118.0902,3.9,1.9,ml,65.57,0.15,nn,nn00761875,"30 km S of Mina, Nevada"
33.706,-116.7543333,16.74,2.04,ml,19,0.2,ci,ci38600650,"5km SW of Idyllwild, CA"
38.7971667,-122.8161667,3.55,-0.02,md,91,0.02,nc,nc73428996,"6km WNW of The Geysers, CA"
33.5968333,-116.7938333,8.24,0.21,ml,153,0.14,ci,ci38600642,"12km WNW of Anza, CA"
19.22516632,-155.4255066,32.36999893,1.84000003,md,130,0.129999995,hv,hv72053857,"6 km ENE of PÄhala, Hawaii"
38.129,-117.923,12.3,1.1,ml,112.69,0.35,nn,nn00761872,"33 km SSE of Mina, Nevada"
36.44883333,-96.884,5,0.27,ml,139,0.12,ok,ok2020ogay,"14 km NNW of Pawnee, Oklahoma"
37.6275,-118.9298333,5.86,0.64,md,77,0.05,nc,nc73428991,"4km ESE of Mammoth Lakes, CA"
37.4858333,-113.487,7.68,2.7,ml,60,0.17,uu,uu60402867,"10 km NNE of Pine Valley, Utah"
37.5766667,-118.9893333,1.79,1.12,md,225,0.04,nc,nc73428986,"7km S of Mammoth Lakes, CA"
38.1212,-118.0563,0.6,0.5,ml,156.08,0.21,nn,nn00761869,"30 km S of Mina, Nevada"
37.36,-122.18,6.95,0.5,md,106,0.05,nc,nc73428981,"4km WSW of Los Altos Hills, CA"
44.7388333,-111.1153333,10.7,0.17,md,77,0.18,uu,uu60402857,"6 km ESE of Hebgen Lake Estates, Montana"
37.4991667,-113.4798333,-0.37,1.64,ml,78,0.17,uu,uu60402862,"12 km NNE of Pine Valley, Utah"
46.88683333,-121.9293333,9.3,0.61,ml,99,0.14,uw,uw61661001,"16 km NNE of Ashford, Washington"
33.2593333,-116.3945,7.66,0.54,ml,85,0.23,ci,ci38600586,"2km WNW of Borrego Springs, CA"
38.8354988,-122.7856674,0.93,0.83,md,69,0.01,nc,nc73428976,"6km WNW of Cobb, CA"
38.8126667,-122.794,3.09,0.24,md,40,0.03,nc,nc73428971,"5km NW of The Geysers, CA"
33.05,-115.9146667,1.09,1.82,ml,46,0.36,ci,ci38600578,"23km ESE of Ocotillo Wells, CA"
58.3519,-133.5862,0,1.9,ml,,1.5,ak,ak0209bwzfvf,"49 km E of Juneau, Alaska"
19.19316673,-155.5019989,35.84000015,1.73000002,md,70,0.119999997,hv,hv72053807,"2 km WSW of PÄhala, Hawaii"
38.1682,-117.8672,6,1.6,ml,72.11,0.14,nn,nn00761866,"32 km SE of Mina, Nevada"
33.1298333,-115.6263333,4.56,1.15,ml,99,0.16,ci,ci38600562,"10km N of Westmorland, CA"
38.1658,-117.9893,1.4,0.3,ml,105.4,0.03,nn,nn00761865,"27 km SSE of Mina, Nevada"
48.211,-121.5855,4.73,0.64,ml,96,0.14,uw,uw61660996,"5 km SSE of Darrington, Washington"
33.1363333,-115.6195,4.95,1.29,ml,110,0.16,ci,ci38600546,"10km W of Calipatria, CA"
39.4328333,-120.2933333,6.79,2.62,md,108,0.14,nc,nc73428961,"15km NW of Truckee, CA"
39.4351,-120.2919,9.7,1.1,ml,112.36,0.1802,nn,nn00761860,"14 km NNE of Soda Springs, California"
33.2286667,-117.7361667,15.15,1.42,ml,207,0.2,ci,ci38600538,"25km SSW of San Clemente, CA"
-26.7837,-69.9803,76.87,4.3,mb,73,0.43,us,us7000as8u,"46 km S of Diego de Almagro, Chile"
63.1034,-150.6256,118.2,1.4,ml,,0.21,ak,ak0209bwrco4,"68 km N of Petersville, Alaska"
38.8349991,-122.7906647,1.86,1.16,md,51,0.01,nc,nc73428956,"6km WNW of Cobb, CA"
33.1285,-115.6438333,1.57,1.3,ml,78,0.2,ci,ci38600530,"10km NNW of Westmorland, CA"
38.1467,-117.9723,11,1.2,ml,87.23,0.1559,nn,nn00761856,"29 km SSE of Mina, Nevada"
40.0756,-119.7569,15.3,0.5,ml,130.58,0.1706,nn,nn00761906,"19 km NW of Sutcliffe, Nevada"
69.5663,-143.9928,0,1.3,ml,,1.32,ak,ak0209bwotxq,"64 km SSW of Kaktovik, Alaska"
-22.1688,-179.5011,582.22,4.4,mb,111,0.9,us,us7000as8q,south of the Fiji Islands
35.8,-117.6236667,5.75,0.71,ml,126,0.15,ci,ci38600522,"20km W of Searles Valley, CA"
37.638,-118.9476667,5.41,0.53,md,70,0.05,nc,nc73428951,"3km E of Mammoth Lakes, CA"
38.1457,-117.965,9.8,1,ml,106.47,0.07,nn,nn00761855,"29 km SSE of Mina, Nevada"
38.7869987,-122.7701645,1.28,0.56,md,105,0.02,nc,nc73428946,"2km NW of The Geysers, CA"
38.8163338,-122.8236694,2.28,0.56,md,76,0.02,nc,nc73428941,"7km NW of The Geysers, CA"
38.1273,-118.0422,0,0.8,ml,146.74,0.29,nn,nn00761852,"29 km SSE of Mina, Nevada"
61.43,-146.6974,18.9,2.3,ml,,0.77,ak,ak0209bwcjac,"38 km NNW of Valdez, Alaska"
33.6685,-116.7103333,13.5,0.31,ml,98,0.12,ci,ci38600506,"8km S of Idyllwild, CA"
58.3299,-133.5573,13.4,1.8,ml,,0.83,ak,ak0209bwb410,"50 km E of Juneau, Alaska"
46.1595,-111.628,11.76,1.81,ml,133,0.2,mb,mb80451489,"4 km S of Radersburg, Montana"
33.6918333,-116.7,15.04,0.59,ml,65,0.14,ci,ci38600498,"6km SSE of Idyllwild, CA"
37.497,-113.47,3.79,0.88,ml,105,0.06,uu,uu60402842,"12 km NNE of Pine Valley, Utah"
62.3268,-149.3852,52,1.2,ml,,0.63,ak,ak0209bw5wyl,"30 km NE of Y, Alaska"
19.17533302,-155.4731598,31.55999947,1.84000003,md,92,0.140000001,hv,hv72053742,"3 km S of PÄhala, Hawaii"
19.36983333,-155.0916667,6.04,2.1,ml,141,0.14,hv,hv72053737,"11 km SSE of Fern Forest, Hawaii"
37.5075,-113.4695,3.91,1.1,ml,102,0.04,uu,uu60402837,"13 km NNE of Pine Valley, Utah"
61.3905,-150.0678,23.9,2,ml,,0.55,ak,ak0209bw3el6,"5 km NW of Point MacKenzie, Alaska"
61.08,-151.1338,70.9,1.1,ml,,0.38,ak,ak0209bw2ofo,"1 km N of Tyonek, Alaska"
37.5073333,-113.4735,1.16,0.85,md,103,0.07,uu,uu60402832,"13 km NNE of Pine Valley, Utah"
38.1703,-117.8765,6.4,0.7,ml,105.96,0.05,nn,nn00761849,"31 km SE of Mina, Nevada"
37.5013333,-113.4861667,4.63,2.06,ml,68,0.11,uu,uu60402822,"12 km NNE of Pine Valley, Utah"
37.4948333,-113.4886667,8.74,3.76,ml,59,0.17,uu,uu60402817,"11 km N of Pine Valley, Utah"
36.44633333,-96.88716667,3.52,0.83,ml,73,0.14,ok,ok2020ofur,"14 km NNW of Pawnee, Oklahoma"
19.51,-155.473,0.58,1.12,md,113,0.18,hv,hv72053677,"26 km WNW of Volcano, Hawaii"
19.50683333,-155.4675,-0.21,1.03,md,98,0.16,hv,hv72053662,"25 km WNW of Volcano, Hawaii"
32.9176667,-116.2431667,6.85,1.81,ml,60,0.21,ci,ci38600474,"27km SSW of Ocotillo Wells, CA"
36.35533333,-97.3485,7.86,0.72,ml,236,0.2,ok,ok2020ofto,"9 km NW of Perry, Oklahoma"
19.20866585,-155.4078369,31.53000069,1.97000003,md,158,0.119999997,hv,hv72053642,"Island of Hawaii, Hawaii"
30.1393,131.0915,28.76,4.9,mb,133,0.81,us,us7000as7e,"Kyushu, Japan"
33.9158333,-117.7958333,14.77,1.27,ml,109,0.23,ci,ci38600466,"3km NNE of Yorba Linda, CA"
40.73,-112.0361667,9.16,0.54,md,87,0.1,uu,uu60402812,"5 km NW of West Valley City, Utah"
59.6448,-153.1862,97.7,1.9,ml,,0.65,ak,ak0209bv21nd,"54 km ESE of Pedro Bay, Alaska"
33.7195,-116.8185,17.58,0.62,ml,94,0.2,ci,ci38600458,"8km ESE of Valle Vista, CA"
38.1215,-118.0863,1.7,1.2,ml,166.75,0.1682,nn,nn00761837,"29 km S of Mina, Nevada"
61.6737,-149.9189,42.3,1.4,ml,,0.76,ak,ak0209buzqy9,"7 km NW of Houston, Alaska"
35.899,-117.7003333,2.22,0.31,ml,127,0.16,ci,ci38600450,"19km ESE of Little Lake, CA"
19.16666603,-155.4889984,36.00999832,1.84,ml,147,0.109999999,hv,hv72053617,"4 km SSW of PÄhala, Hawaii"
66.2763,-157.2473,0.3,1,ml,,0.52,ak,ak0209buvw2k,"68 km S of Shungnak, Alaska"
38.8328323,-122.8190002,1.5,0.74,md,51,0.02,nc,nc73428931,"8km NW of The Geysers, CA"
38.1817,-117.8602,12.5,1.1,ml,117.14,0.06,nn,nn00761834,"31 km SE of Mina, Nevada"
58.3163,-133.5132,5,3.2,ml,57,0.86,us,us7000as6x,"53 km E of Juneau, Alaska"
33.5008333,-116.7875,3.04,0.1,ml,109,0.25,ci,ci38600442,"10km NE of Aguanga, CA"
38.0823,-118.0583,2.3,0.3,ml,187.26,0.06,nn,nn00761832,"34 km S of Mina, Nevada"
40.2248333,-121.3766667,5.77,1.49,md,209,0.08,nc,nc73428926,"15km SW of Chester, CA"
38.1843,-117.877,9,0.8,ml,108.42,0.1182,nn,nn00761831,"30 km SE of Mina, Nevada"
38.206,-117.7663,11.3,1.1,ml,68.4,0.09,nn,nn00761829,"36 km SE of Mina, Nevada"
2.6004,127.0354,35,4.8,mb,119,1.13,us,us7000as6p,"145 km NW of Tobelo, Indonesia"
38.0423333,-118.748,2.72,1.44,md,110,0.05,nc,nc73428921,"30km SE of Bodie, CA"
38.786499,-122.7701645,1.31,0.56,md,194,0.02,nc,nc73428916,"2km NW of The Geysers, CA"
33.2301667,-116.7391667,9.25,1.57,ml,22,0.23,ci,ci38600434,"3km ESE of Lake Henshaw, CA"
62.3406,-149.6715,54.6,1.3,ml,,0.46,ak,ak0209bucd8n,"22 km NNE of Y, Alaska"
59.9939,-153.4984,119.7,1.6,ml,,0.18,ak,ak0209buatv2,"41 km NE of Pedro Bay, Alaska"
38.8138351,-122.8096695,2.83,0.55,md,92,0.02,nc,nc73428911,"6km NW of The Geysers, CA"
58.3387,-133.575,0,1.8,ml,,1.11,ak,ak0209bu9t87,"49 km E of Juneau, Alaska"
38.1253,-117.9993,7.3,0.8,ml,145.84,0.09,nn,nn00761825,"30 km SSE of Mina, Nevada"
-19.1271,-69.5763,102.73,4.3,mwr,78,0.7,us,us7000as66,"104 km SE of Arica, Chile"
38.1837,-117.8643,8.9,0.3,ml,109.56,0.22,nn,nn00761822,"31 km SE of Mina, Nevada"
38.7820015,-122.7156677,1.66,0.84,md,105,0.01,nc,nc73428906,"2km WNW of Anderson Springs, CA"
53.8705,-166.7315,7.36,1.28,ml,102,0.09,av,av62201736,"12 km W of Dutch Harbor, Alaska"
58.3329,-133.5901,0,2.3,ml,,1.42,ak,ak0209btx9u7,"48 km E of Juneau, Alaska"
38.8068352,-122.8188324,3.04,0.32,md,64,0.02,nc,nc73428901,"6km WNW of The Geysers, CA"
33.345,-116.9263333,16.58,0.71,ml,41,0.27,ci,ci38600426,"6km WSW of Palomar Observatory, CA"
35.861,-117.6625,12.18,0.68,ml,111,0.1,ci,ci38600418,"24km ESE of Little Lake, CA"
36.36566667,-97.3625,3.74,0.89,ml,100,0.32,ok,ok2020ofos,"10 km NW of Perry, Oklahoma"
33.672,-116.7158333,13.9,0.88,ml,54,0.16,ci,ci38600410,"8km S of Idyllwild, CA"
-33.1399,-68.5284,162.35,4.3,mb,63,0.96,us,us7000as5z,"Mendoza, Argentina"
36.4661667,-118.0076667,7.07,1.09,ml,175,0.17,ci,ci38600402,"14km SSE of Lone Pine, CA"
35.9545,-97.77366667,5.93,0.82,ml,53,0.25,ok,ok2020ofoj,"12 km ESE of Dover, Oklahoma"
35.5423333,-117.3551667,9.65,0.36,ml,154,0.09,ci,ci37450869,"25km S of Trona, CA"
35.8906667,-117.707,7.25,0.95,ml,80,0.1,ci,ci38600394,"19km ESE of Little Lake, CA"
30.4402,94.8269,10,4.9,mb,65,0.58,us,us7000as5w,"237 km WSW of Qamdo, China"
38.1675,-117.8728,6.4,1.2,ml,109.42,0.02,nn,nn00761820,"32 km SE of Mina, Nevada"
35.9005,-117.688,5.67,0.44,ml,82,0.19,ci,ci38600386,"20km ESE of Little Lake, CA"
33.495,-116.7855,6.14,0.4,ml,59,0.13,ci,ci38600378,"9km NE of Aguanga, CA"
38.8170013,-122.8251648,2.01,0.99,md,50,0.02,nc,nc73428896,"7km NW of The Geysers, CA"
38.8180008,-122.7953339,2.93,0.55,md,64,0.01,nc,nc73428891,"6km NW of The Geysers, CA"
38.1975,-117.8795,6.8,0.3,ml,109.29,0.03,nn,nn00761818,"29 km SE of Mina, Nevada"
38.1396,-117.8886,7.3,2,ml,84.56,0.1091,nn,nn00761814,Nevada
33.4901667,-116.5161667,9.41,0.39,ml,238,0.23,ci,ci38600362,"16km ESE of Anza, CA"
19.475,-155.5983333,-1.86,1.27,md,93,0.21,hv,hv72053507,"28 km E of Honaunau-Napoopoo, Hawaii"
37.9948,-117.9044,2.4,1.9,ml,64.11,0.1062,nn,nn00761807,"35 km NW of Silver Peak, Nevada"
39.4111667,-110.3023333,-1.57,2.09,md,199,0.14,uu,uu60402797,"17 km SSE of Sunnyside, Utah"
33.4785,-116.8013333,5.88,0.29,ml,71,0.12,ci,ci38600346,"7km NE of Aguanga, CA"
38.1855,-117.7683,10.1,1.4,ml,81.77,0.09,nn,nn00761803,"37 km SE of Mina, Nevada"
63.2183,-149.3803,55.6,2,ml,,0.76,ak,ak0209bt8xq3,"28 km SW of Cantwell, Alaska"
33.9571667,-116.7415,13.58,0.78,ml,78,0.23,ci,ci38600338,"6km NE of Cabazon, CA"
62.4568,-151.2764,80.3,1.7,ml,,0.54,ak,ak0209bt80vh,"26 km W of Petersville, Alaska"
35.926,-117.7575,8.77,0.97,ml,93,0.07,ci,ci38600330,"14km E of Little Lake, CA"
35.9301667,-117.7561667,9.67,0.23,ml,91,0.05,ci,ci38600322,"14km E of Little Lake, CA"
46.8555,-112.52,14.33,1.67,ml,101,0.11,mb,mb80451464,"16 km SE of Lincoln, Montana"
-21.9288,-68.6582,131.26,4,mb,89,0.7,us,us7000as58,"64 km NNE of Calama, Chile"
38.1888,-117.8645,11.2,0.8,ml,112.64,0.02,nn,nn00761801,"30 km SE of Mina, Nevada"
33.5805,-116.8066667,6.49,0.23,ml,88,0.09,ci,ci38600314,"13km WNW of Anza, CA"
35.9258333,-117.7613333,7.62,1.76,ml,46,0.17,ci,ci38600306,"13km E of Little Lake, CA"
35.9245,-117.7618333,7.63,1.12,ml,58,0.13,ci,ci38600298,"13km E of Little Lake, CA"
35.9215,-117.7621667,6.66,1.25,ml,57,0.14,ci,ci38600290,"13km E of Little Lake, CA"
38.1715,-117.8083,9.8,1.1,ml,98.51,0.09,nn,nn00761797,"35 km SE of Mina, Nevada"
33.3266667,-116.4051667,4.91,0.59,ml,71,0.13,ci,ci38600282,"8km NNW of Borrego Springs, CA"
33.4716667,-116.4868333,14.15,0.56,ml,124,0.2,ci,ci38600274,"20km ESE of Anza, CA"
38.0247,-118.5818,4,0.4,ml,303.35,0.08,nn,nn00761794,"24 km NNW of Benton, California"
63.0054,-151.5573,1,1,ml,,0.57,ak,ak0209bspclt,"60 km S of Denali National Park, Alaska"
17.9398,-66.9131,13,1.79,md,204,0.16,pr,pr2020203000,"3 km S of GuÃ¡nica, Puerto Rico"
64.6824,-148.7909,0.8,0.4,ml,,0.5,ak,ak0209bsodvp,"18 km ENE of Four Mile Road, Alaska"
38.1533,-118.1695,1.9,1.1,ml,179.08,0.04,nn,nn00761793,"26 km SSW of Mina, Nevada"
34.0265,-118.3158333,0.94,1.13,ml,86,0.25,ci,ci38600258,"5km NE of View Park-Windsor Hills, CA"
39.4083333,-110.3056667,-1.71,1.74,md,199,0.14,uu,uu60402792,"17 km SSE of Sunnyside, Utah"
38.1468,-118.0798,2.7,0.5,ml,166.75,0.03,nn,nn00761792,"27 km S of Mina, Nevada"
38.1848,-117.883,13.1,0.9,ml,74.38,0.11,nn,nn00761791,"30 km SE of Mina, Nevada"
66.2888,-157.2453,1,1.1,ml,,0.46,ak,ak0209bskn4j,"67 km S of Shungnak, Alaska"
33.6725,-116.71,14.43,0.28,ml,99,0.07,ci,ci38600250,"8km S of Idyllwild, CA"
38.175,-117.7658,14.5,1,ml,85.9,0.09,nn,nn00761789,"38 km SE of Mina, Nevada"
33.6708333,-116.7105,14.55,0.71,ml,61,0.16,ci,ci38600226,"8km S of Idyllwild, CA"
-20.6862,-70.1472,39.11,3.5,ml,169,0.65,us,us7000as4r,"52 km S of Iquique, Chile"
35.609,-117.4726667,10.93,1.31,ml,128,0.17,ci,ci38600218,"18km E of Ridgecrest, CA"
37.6325,-118.929,5.23,0.37,md,87,0.03,nc,nc73428876,"4km E of Mammoth Lakes, CA"
35.9543333,-117.665,3.94,0.83,ml,152,0.1,ci,ci38600210,"22km E of Little Lake, CA"
36.358,-96.99283333,6.79,1.58,ml,45,0.25,ok,ok2020ofjj,"6 km NNE of Morrison, Oklahoma"
38.1525,-118.0337,2.4,0.8,ml,144.3,0.07,nn,nn00761786,"27 km SSE of Mina, Nevada"
46.68416667,-120.9636667,7.74,0.67,ml,143,0.17,uw,uw61660981,Washington
